"loan_amount","tenor_years","interest_rate","debt_to_income","credit_score","collateral_ratio","industry","company_age_years","prev_defaults","default_flag","PD","LGD","EAD","EL"
156213760,3,11.47,0.269,561,0.642,"IT",41,0,0,0.0119198840111494,0.358,156213760,666613.8642521
472923842,3,8.12,0.532,337,0.116,"Real_Estate",2,0,0,0.423860818147659,0.884,472923842,177201235.747022
250512521,1,14.48,0.406,505,0.284,"IT",7,1,0,0.746109127998352,0.716,250512521,133827329.874721
68480019,9,10.51,0.321,869,1.353,"Infrastructure",36,0,0,0.021593451499939,0,68480019,0
434759652,6,10.67,0.107,738,0.722,"Retail",6,1,0,0.0207849889993668,0.278,434759652,2512139.93440441
103319756,6,10.48,0.606,740,0.029,"Infrastructure",14,0,0,0.0234830565750599,0.971,103319756,2355902.02888077
462597900,8,14.95,0.562,683,0.181,"Manufacturing",9,0,1,0.338240951299667,0.819,462597900,128148564.533722
443490046,3,11.49,0.704,541,1.733,"IT",3,3,0,0.352721810340881,0,443490046,0
69011617,9,9.35,0.689,316,0.409,"IT",18,1,1,0.619511187076569,0.591,69011617,25267300.0429184
392889372,7,9.23,0.659,727,0.13,"Manufacturing",12,1,0,0.11713095754385,0.87,392889372,40036972.2655108
227198404,6,17.69,0.134,314,1.005,"Manufacturing",12,3,0,0.276727676391602,0,227198404,0
68735467,2,14.8,0.583,841,1.003,"Retail",8,3,0,0.47492703795433,0,68735467,0
442725297,3,8.03,0.896,888,0.801,"Real_Estate",33,0,0,0.0319965332746506,0.199,442725297,2818969.26470102
169020057,7,8.09,0.828,375,1.383,"IT",10,0,1,0.419851273298264,0,169020057,0
160317783,9,17.22,0.241,644,1.544,"Real_Estate",3,0,0,0.0521822087466717,0,160317783,0
202487625,8,16.03,0.157,786,1.187,"Retail",10,2,0,0.0291196461766958,0,202487625,0
240059576,6,10.56,0.179,847,0.024,"IT",49,0,0,0.0258708205074072,0.976,240059576,6061485.28493755
184583008,1,13.51,0.621,367,0.13,"Manufacturing",8,1,0,0.28084197640419,0.87,184583008,45099631.3962949
233379593,3,16.95,0.397,854,1.595,"Manufacturing",33,0,0,0.0220041908323765,0,233379593,0
25896184,5,17.07,0.847,718,1.675,"Retail",7,2,0,0.384142607450485,0,25896184,0
94490999,8,8.72,0.594,584,1.355,"Infrastructure",26,0,0,0.0722693204879761,0,94490999,0
491347047,7,15.37,0.482,672,0.675,"Manufacturing",47,1,0,0.0311597809195518,0.325,491347047,4975836.56049634
164808761,9,11.7,0.364,358,0.192,"Manufacturing",6,0,0,0.206394150853157,0.808,164808761,27484575.9380428
86327199,9,17.48,0.354,591,1.026,"Retail",19,0,0,0.0830301493406296,0,86327199,0
244639192,5,13.83,0.652,346,0.624,"Infrastructure",39,0,0,0.226982980966568,0.376,244639192,20878878.8310911
10325018,9,13.5,0.427,353,1.175,"Manufacturing",38,2,1,0.342075496912003,0,10325018,0
170403057,6,9.56,0.249,305,0.739,"Real_Estate",26,1,1,0.0991355925798416,0.261,170403057,4409075.09664211
15802024,10,14.5,0.232,524,1.921,"Manufacturing",3,0,0,0.0684757977724075,0,15802024,0
433747103,5,10.96,0.714,865,0.967,"IT",17,0,0,0.0198233053088188,0.033,433747103,283743.941236295
366122092,5,8.78,0.151,707,0.028,"Infrastructure",20,0,0,0.0189145728945732,0.972,366122092,6731141.79351911
158315138,9,14.9,0.54,582,0.276,"Infrastructure",23,0,0,0.205484688282013,0.724,158315138,23552687.8303518
193840552,10,12.2,0.203,887,1.159,"Manufacturing",5,0,0,0.0103762177750468,0,193840552,0
166890549,1,15.08,0.876,785,0.226,"Retail",14,0,0,0.082770548760891,0.774,166890549,10691743.6785719
45799208,8,8.64,0.867,375,1.319,"Manufacturing",28,0,0,0.182778671383858,0,45799208,0
378770746,10,9.1,0.618,551,1.926,"Retail",6,0,0,0.277492135763168,0,378770746,0
301881280,2,16.57,0.842,328,1.994,"Manufacturing",3,1,1,0.790692269802094,0,301881280,0
73554586,3,9.57,0.486,838,0.349,"Manufacturing",33,0,0,0.056219644844532,0.651,73554586,2692023.46874589
17226224,8,13,0.543,383,0.964,"Real_Estate",26,0,0,0.102778360247612,0.036,17226224,63737.3900152102
242400303,3,13.82,0.543,670,0.397,"Retail",48,0,0,0.0592751912772655,0.603,242400303,8664099.56857325
222840194,9,8.13,0.105,516,0.253,"Retail",23,0,0,0.0310144610702991,0.747,222840194,5162717.58571805
31132409,9,17.22,0.667,673,1.032,"Real_Estate",35,2,1,0.450732409954071,0,31132409,0
164425505,4,14.66,0.172,460,1.823,"Infrastructure",48,0,0,0.0331907235085964,0,164425505,0
439336095,2,15.72,0.268,536,1.687,"Infrastructure",12,0,0,0.0382251590490341,0,439336095,0
465371838,6,14.15,0.122,346,0.154,"Manufacturing",1,0,0,0.188951641321182,0.846,465371838,74391125.632083
196697050,10,8.64,0.226,579,0.335,"Retail",2,0,0,0.0816197320818901,0.665,196697050,10676149.7473283
80264541,9,15.48,0.112,315,1.803,"IT",8,1,1,0.168494373559952,0,80264541,0
160653853,5,10.36,0.744,794,1.217,"Manufacturing",41,2,0,0.0895262882113457,0,160653853,0
154175845,1,17.89,0.494,876,0.037,"Manufacturing",39,0,0,0.0637671798467636,0.963,154175845,9467598.55920451
54797816,7,8.33,0.527,302,1.765,"Retail",6,1,0,0.179344713687897,0,54797816,0
489687817,7,14.16,0.188,592,0.138,"IT",38,0,0,0.0247854255139828,0.862,489687817,10462198.2273149
248954811,4,15.84,0.155,418,1.122,"Manufacturing",30,0,0,0.117491722106934,0,248954811,0
47444261,9,16.95,0.107,435,1.27,"Retail",43,0,0,0.024820314720273,0,47444261,0
106675055,7,9.92,0.234,381,0.837,"Infrastructure",33,0,0,0.0176963452249765,0.163,106675055,307704.651828258
465319872,3,12.32,0.571,457,0.135,"Manufacturing",41,0,0,0.0692052841186523,0.865,465319872,27855243.7648599
149126357,5,12.96,0.533,508,1.266,"Manufacturing",33,0,0,0.0678844600915909,0,149126357,0
326955906,9,11.45,0.652,882,1.877,"Real_Estate",16,2,0,0.108678080141544,0,326955906,0
450634168,9,15.29,0.804,394,1.086,"IT",36,0,0,0.140090420842171,0,450634168,0
495407101,2,15.32,0.249,842,0.237,"Retail",2,1,0,0.188397988677025,0.763,495407101,71213614.1717981
215736277,7,12.47,0.561,751,0.311,"Real_Estate",38,1,0,0.0932780727744102,0.689,215736277,13865066.7966535
197494684,8,16.21,0.875,441,1.694,"Manufacturing",26,0,0,0.133236080408096,0,197494684,0
71812539,4,9.98,0.498,839,1.243,"Infrastructure",7,0,0,0.0477835908532143,0,71812539,0
140623541,3,10.14,0.469,858,0.928,"IT",12,0,0,0.0144998384639621,0.072,140623541,146809.341268585
282846289,1,13.46,0.358,794,0.382,"Retail",6,0,0,0.075386144220829,0.618,282846289,13177423.121356
467634613,1,16.95,0.376,840,1.184,"Manufacturing",15,0,0,0.0207493435591459,0,467634613,0
179841672,3,8.92,0.288,817,1.947,"Infrastructure",2,0,0,0.0234950296580791,0,179841672,0
421161583,5,9.94,0.434,703,1.693,"Infrastructure",26,2,0,0.049689058214426,0,421161583,0
361482198,6,17.91,0.309,782,0.373,"Real_Estate",22,2,0,0.124628223478794,0.627,361482198,28246904.3657805
375617259,1,11.32,0.392,662,0.164,"Infrastructure",17,1,0,0.0904429629445076,0.836,375617259,28400540.0317776
462070238,3,8.06,0.637,784,1.893,"Retail",43,0,0,0.0125644644722342,0,462070238,0
2186675,7,13.81,0.502,303,1.516,"Infrastructure",3,0,0,0.064939595758915,0,2186675,0
81054528,5,17.86,0.324,397,1.335,"Manufacturing",43,0,0,0.0692653581500053,0,81054528,0
200237203,2,13.78,0.129,591,0.316,"Infrastructure",7,1,0,0.0881770998239517,0.684,200237203,12076933.7127815
337984469,7,15.16,0.559,322,1.446,"Retail",12,1,1,0.624666333198547,0,337984469,0
240705636,9,13.95,0.517,366,0.342,"Retail",21,3,1,0.851756155490875,0.658,240705636,134904809.68782
267380562,8,10.8,0.406,890,1.01,"Real_Estate",20,0,0,0.0199397727847099,0,267380562,0
159158128,2,11.37,0.528,479,1.101,"Manufacturing",21,0,0,0.0990021005272865,0,159158128,0
407564038,7,14.08,0.551,463,0.163,"Real_Estate",3,1,1,0.617026090621948,0.837,407564038,210486788.902862
146817541,7,10.39,0.868,726,1.11,"Retail",5,0,0,0.106026791036129,0,146817541,0
205156914,4,12.81,0.777,872,0.971,"Retail",3,0,0,0.0811215043067932,0.029,205156914,482636.486995963
46368236,10,12.34,0.23,324,0.424,"Manufacturing",44,2,0,0.119649663567543,0.576,46368236,3195615.65046937
399499722,8,17.88,0.73,332,0.821,"Retail",9,3,0,0.80502712726593,0.179,399499722,57567852.3245904
180532840,10,11.64,0.64,491,0.161,"Retail",46,0,0,0.0712874308228493,0.839,180532840,10797697.0455694
21203301,3,17.86,0.486,563,1.982,"Retail",38,1,0,0.11298243701458,0,21203301,0
21502084,4,14.09,0.496,399,0.712,"Manufacturing",29,2,0,0.288175702095032,0.288,21502084,1784556.90812343
477262685,2,15.78,0.228,569,1.302,"Manufacturing",18,0,0,0.0275072567164898,0,477262685,0
187297281,10,13.26,0.397,364,0.694,"Infrastructure",9,0,0,0.0799840465188026,0.306,187297281,4584123.09752287
403403414,10,11.88,0.674,640,0.909,"IT",44,0,0,0.13409811258316,0.091,403403414,4922702.9148573
455119445,4,15.73,0.639,480,1.985,"Retail",18,1,0,0.16252039372921,0,455119445,0
220598030,8,13.6,0.543,402,1.063,"Infrastructure",32,1,0,0.0797854289412498,0,220598030,0
288591915,5,10.86,0.86,841,1.338,"Manufacturing",28,2,0,0.165739208459854,0,288591915,0
37760230,6,10.17,0.225,525,1.962,"Retail",49,0,0,0.0261849835515022,0,37760230,0
83149070,6,12.04,0.175,773,1.712,"IT",34,1,0,0.010190362110734,0,83149070,0
370205497,9,9.69,0.774,775,0.107,"Real_Estate",7,0,0,0.124738290905952,0.893,370205497,41237669.2749335
238379795,6,17.27,0.725,350,1.718,"Real_Estate",41,0,0,0.341794431209564,0,238379795,0
343074956,7,11.8,0.748,586,0.935,"IT",4,0,0,0.0886258706450462,0.065,343074956,1976345.58368071
475805956,4,14.31,0.378,731,1.59,"Manufacturing",5,0,0,0.014150976203382,0,475805956,0
249234779,10,17.37,0.295,471,1.12,"IT",38,1,1,0.313120812177658,0,249234779,0
235779813,5,9.21,0.177,390,1.321,"Retail",7,0,0,0.148643359541893,0,235779813,0
280535783,1,11.16,0.897,493,1.225,"Infrastructure",17,0,0,0.0639442950487137,0,280535783,0
326602550,10,15.26,0.378,669,1.274,"Manufacturing",6,0,0,0.0504637435078621,0,326602550,0
140507176,3,14.09,0.101,896,1.833,"IT",7,1,0,0.0523092783987522,0,140507176,0
489973887,10,13.27,0.316,617,0.512,"IT",7,0,0,0.0824268534779549,0.488,489973887,19708858.8263852
322288190,2,17.02,0.693,449,0.472,"Manufacturing",4,0,1,0.772924602031708,0.528,322288190,131527160.685502
291706639,9,9.34,0.279,673,1.624,"Infrastructure",21,0,0,0.00936989299952984,0,291706639,0
308319642,4,14.64,0.352,743,0.041,"Real_Estate",11,0,0,0.0543967559933662,0.959,308319642,16083953.2121488
462645007,5,9.7,0.661,609,1.517,"Infrastructure",36,0,0,0.0559586510062218,0,462645007,0
195621425,8,15.01,0.561,840,0.598,"Manufacturing",24,1,0,0.0509102493524551,0.402,195621425,4003572.48122391
144671923,2,13.88,0.723,720,0.04,"Retail",48,1,1,0.137479528784752,0.96,144671923,19093850.690327
46277246,6,10.57,0.218,385,0.428,"Manufacturing",40,0,0,0.0199611634016037,0.572,46277246,528383.666772225
161694918,10,14.31,0.457,636,0.391,"Retail",12,0,0,0.104073345661163,0.609,161694918,10248331.8354345
379376786,3,13.48,0.422,514,0.056,"Manufacturing",35,0,0,0.0810041502118111,0.944,379376786,29010152.8870571
53102052,8,12.7,0.728,757,0.07,"Manufacturing",45,0,0,0.0603681392967701,0.93,53102052,2981275.02703471
355428648,7,9.62,0.316,697,1.155,"IT",24,0,0,0.00821215473115444,0,355428648,0
483272214,3,12.76,0.876,648,1.729,"Retail",24,0,0,0.100796565413475,0,483272214,0
101544122,6,10.25,0.653,833,1.106,"Manufacturing",27,0,0,0.0322882272303104,0,101544122,0
55135839,8,11.53,0.634,840,0.906,"Infrastructure",21,0,0,0.0225639510899782,0.094,55135839,116943.743203086
28645687,9,9.23,0.641,823,0.344,"Real_Estate",18,0,0,0.104030713438988,0.656,28645687,1954900.50364732
415032034,7,16.7,0.646,586,1.427,"Manufacturing",21,0,0,0.127269104123116,0,415032034,0
291017681,10,11.29,0.714,584,1.968,"IT",25,0,1,0.401895999908447,0,291017681,0
235576095,3,16.18,0.616,418,0.103,"Infrastructure",19,0,0,0.15549224615097,0.897,235576095,32857339.7674689
183142046,3,14.31,0.624,685,1.857,"Manufacturing",41,0,0,0.00946484040468931,0,183142046,0
140782189,3,8.38,0.474,506,1.125,"Manufacturing",29,1,0,0.0908250510692596,0,140782189,0
300258212,7,12.6,0.473,646,0.532,"Real_Estate",10,1,0,0.121281266212463,0.468,300258212,17042545.7944795
409466237,1,8.88,0.55,567,1.951,"Real_Estate",7,2,1,0.623137652873993,0,409466237,0
49818308,4,9.65,0.469,663,1.819,"IT",6,0,0,0.0519910827279091,0,49818308,0
481881074,2,14.4,0.374,348,0.286,"Manufacturing",24,3,0,0.586961567401886,0.714,481881074,201951808.73439
85199485,3,9.65,0.875,555,0.24,"Manufacturing",11,0,0,0.0918850600719452,0.76,85199485,5949705.44596608
43955620,2,9.52,0.177,333,1.402,"IT",16,0,0,0.0522067584097385,0,43955620,0
430744137,10,8.9,0.742,319,1.117,"IT",20,2,0,0.460037589073181,0,430744137,0
262870510,7,9.27,0.196,421,1.666,"IT",49,1,0,0.120991505682468,0,262870510,0
328748627,1,14.61,0.481,536,1.977,"Real_Estate",24,0,0,0.0747122690081596,0,328748627,0
115530167,3,13.94,0.133,736,0.095,"Real_Estate",17,1,0,0.0694120079278946,0.905,115530167,7257358.68528206
360891790,4,14.08,0.847,668,1.648,"Manufacturing",35,2,0,0.134474262595177,0,360891790,0
245884447,4,12.71,0.264,889,1.414,"Manufacturing",39,0,0,0.0144203538075089,0,245884447,0
482662541,5,8.79,0.639,689,0.698,"Manufacturing",8,0,0,0.0723473876714706,0.302,482662541,10545650.9384037
453564298,4,13.58,0.614,543,1.38,"Retail",36,0,0,0.0893217623233795,0,453564298,0
276074013,6,8.46,0.468,593,0.03,"Manufacturing",20,0,0,0.106532864272594,0.97,276074013,28528626.6954359
38723951,7,10.05,0.469,361,0.839,"Manufacturing",14,0,0,0.0566239021718502,0.161,38723951,353024.895314175
12327306,2,12.72,0.223,695,1.532,"IT",11,0,0,0.00596129195764661,0,12327306,0
257106524,8,10.09,0.524,460,1.848,"Infrastructure",28,1,1,0.252713769674301,0,257106524,0
315732350,4,11.23,0.608,542,0.406,"Retail",8,0,0,0.404874205589294,0.594,315732350,75932139.3247441
209967041,1,13.42,0.478,533,1.166,"Retail",13,1,0,0.0682156533002853,0,209967041,0
439753707,3,9.14,0.658,325,1.907,"IT",49,1,0,0.222214877605438,0,439753707,0
54885549,9,13.07,0.177,832,0.807,"Infrastructure",16,2,0,0.0189051907509565,0.193,54885549,200261.002249982
490159070,5,16.51,0.309,555,1.811,"Manufacturing",15,1,0,0.097220204770565,0,490159070,0
133218349,7,12.89,0.768,525,0.925,"IT",10,0,1,0.441073805093765,0.075,133218349,4406934.30763044
43054484,9,12.74,0.227,569,1.275,"IT",38,0,0,0.0143327927216887,0,43054484,0
193567681,5,9.99,0.71,448,0.274,"Manufacturing",19,0,0,0.14111864566803,0.726,193567681,19831422.5251582
63323018,6,12.92,0.173,305,1.842,"IT",4,0,0,0.0932778269052505,0,63323018,0
291195557,4,14.14,0.425,520,1.461,"Real_Estate",8,0,0,0.290104657411575,0,291195557,0
120834654,2,15.31,0.253,792,0.125,"Retail",40,2,0,0.130339458584785,0.875,120834654,13780832.9580599
361222056,6,13.28,0.45,603,0.651,"Infrastructure",40,0,1,0.0233018398284912,0.349,361222056,2937581.33350917
73818417,4,14.63,0.786,381,1.97,"IT",3,0,0,0.35922846198082,0,73818417,0
77266546,1,17.03,0.731,899,1.066,"Real_Estate",39,1,0,0.0950754731893539,0,77266546,0
130352112,2,11.71,0.644,738,1.894,"IT",49,0,0,0.0148542197421193,0,130352112,0
389165244,8,11.09,0.713,867,1.379,"IT",5,1,0,0.0730442330241203,0,389165244,0
213806684,2,9.28,0.242,657,1.781,"IT",19,0,0,0.00566369341686368,0,213806684,0
30964120,3,16.25,0.101,727,1.025,"Infrastructure",48,0,0,0.00927269458770752,0,30964120,0
58301436,5,16.81,0.145,399,1.359,"Real_Estate",27,0,0,0.10590635985136,0,58301436,0
241895692,9,9.73,0.821,869,0.13,"Retail",34,0,0,0.0642509683966637,0.87,241895692,13521568.2419235
489607618,2,8.44,0.102,657,0.419,"Real_Estate",45,0,0,0.00722056441009045,0.581,489607618,2053976.38137662
405946877,4,14.08,0.595,364,1.574,"Retail",19,1,0,0.165475681424141,0,405946877,0
271913496,1,17.16,0.24,839,0.63,"Real_Estate",43,0,0,0.0179634001106024,0.37,271913496,1807261.64192465
37111176,7,9.46,0.311,358,0.6,"Manufacturing",40,0,0,0.0600856393575668,0.4,37111176,891939.494908476
233776138,10,10.94,0.647,644,0.687,"Real_Estate",8,0,1,0.481767505407333,0.313,233776138,35251858.7571704
170612917,5,16.28,0.268,824,0.421,"Retail",4,1,0,0.125925347208977,0.579,170612917,12439520.179894
345269384,1,17.81,0.193,532,1.826,"Retail",12,1,1,0.318476617336273,0,345269384,0
257564529,8,14.76,0.66,680,0.706,"Manufacturing",9,0,0,0.138507500290871,0.294,257564529,10488338.0081633
257946585,8,12.19,0.596,610,0.054,"IT",40,1,0,0.153634384274483,0.946,257946585,37489473.6650228
273211663,7,11.82,0.876,837,0.401,"Retail",21,0,0,0.0651448965072632,0.599,273211663,10661208.9609166
224281208,3,10.91,0.867,526,0.745,"Manufacturing",14,0,0,0.0903436541557312,0.255,224281208,5166907.89174131
42858535,5,12.44,0.781,624,1.396,"Infrastructure",34,0,0,0.0778065323829651,0,42858535,0
465136712,1,13.16,0.112,334,1.427,"Manufacturing",16,0,0,0.0401201955974102,0,465136712,0
9207645,7,14.34,0.363,328,1.422,"Infrastructure",49,0,0,0.074042521417141,0,9207645,0
207632107,9,17.06,0.462,638,0.089,"Infrastructure",18,0,0,0.0488593727350235,0.911,207632107,9241889.57648854
114261071,7,15.03,0.283,430,0.906,"Infrastructure",36,1,0,0.111851997673512,0.094,114261071,1201350.9304805
50720653,1,8.35,0.232,407,0.594,"IT",1,1,0,0.193890392780304,0.406,50720653,3992704.41689086
241979014,7,16.92,0.228,878,0.776,"IT",29,0,0,0.037129383534193,0.224,241979014,2012535.08243914
325414207,7,11.79,0.765,334,1.886,"Real_Estate",40,3,1,0.824579656124115,0,325414207,0
460743559,3,11.42,0.739,334,1.278,"IT",3,0,1,0.40359154343605,0,460743559,0
181938302,1,14.16,0.502,316,1.135,"IT",31,0,0,0.0775989517569542,0,181938302,0
427712360,1,10.68,0.324,525,0.242,"Manufacturing",27,0,0,0.0756915137171745,0.758,427712360,24539640.5406704
151152170,6,13.59,0.611,511,1.737,"Retail",30,2,0,0.272126644849777,0,151152170,0
233365550,5,17.98,0.615,651,0.591,"Real_Estate",3,1,0,0.419445753097534,0.409,233365550,40034633.246509
72222602,4,13.46,0.556,742,0.939,"Infrastructure",44,3,1,0.333627492189407,0.061,72222602,1469822.18066388
404051778,4,9.82,0.586,538,0.256,"IT",37,0,0,0.0851954743266106,0.744,404051778,25610996.8621399
333238008,7,11.73,0.573,338,1.643,"Manufacturing",4,2,0,0.422896027565002,0,333238008,0
31908549,6,14.24,0.158,726,0.778,"Real_Estate",20,2,0,0.019111754372716,0.222,31908549,135381.893894865
216031859,2,9.27,0.603,438,1.425,"Manufacturing",44,0,1,0.0484865866601467,0,216031859,0
199030686,9,16.56,0.579,856,1.308,"IT",21,0,0,0.0279999151825905,0,199030686,0
348781419,10,17.98,0.232,704,1.716,"Real_Estate",36,0,1,0.0710556358098984,0,348781419,0
330000506,2,8.05,0.289,697,1.256,"Retail",37,0,0,0.00382447661831975,0,330000506,0
204268004,5,8.73,0.82,359,1.025,"IT",49,0,0,0.105669990181923,0,204268004,0
154153190,8,16.96,0.316,605,0.831,"Real_Estate",40,1,0,0.0515816733241081,0.169,154153190,1343800.03354791
128298565,7,16.37,0.85,860,0.313,"IT",37,0,0,0.0614252835512161,0.687,128298565,5414092.92949098
336611509,1,16,0.745,516,1.5,"Retail",10,0,0,0.561975121498108,0,336611509,0
447302323,8,9.34,0.452,425,0.174,"IT",8,0,1,0.474993318319321,0.826,447302323,175496597.737005
423022342,3,11.19,0.212,353,0.196,"Manufacturing",11,0,0,0.0567537061870098,0.804,423022342,19302500.9095607
197058027,2,8.23,0.442,492,1.554,"Manufacturing",3,1,0,0.169209599494934,0,197058027,0
40446219,6,11.24,0.87,611,1.856,"Retail",8,0,1,0.507901728153229,0,40446219,0
414383105,7,13.6,0.126,832,0.672,"Manufacturing",12,0,0,0.00874365214258432,0.328,414383105,1188416.72543395
37373021,3,13.53,0.315,680,0.051,"Retail",3,1,0,0.316855043172836,0.949,37373021,11237896.8431491
58266576,3,17.83,0.552,724,0.414,"Manufacturing",25,0,0,0.108276784420013,0.586,58266576,3697025.64822838
320352151,2,17.88,0.475,615,1.275,"IT",41,0,0,0.0338237844407558,0,320352151,0
160962534,5,15.35,0.11,782,1.509,"Infrastructure",8,0,0,0.0244929566979408,0,160962534,0
95186014,6,16.28,0.527,555,0.382,"IT",34,3,0,0.584831118583679,0.618,95186014,34402665.1994256
197520991,9,8.51,0.436,375,1.305,"Retail",6,0,0,0.132817894220352,0,197520991,0
431150982,3,10.34,0.475,340,1.973,"Infrastructure",23,1,0,0.154091730713844,0,431150982,0
174607792,2,10.55,0.155,814,0.249,"Retail",41,0,0,0.0057249404489994,0.751,174607792,750714.027559587
1715515,6,10.87,0.255,610,0.258,"Retail",12,0,0,0.0148641802370548,0.742,1715515,18920.7953262534
455730942,10,10.27,0.268,598,0.093,"Infrastructure",31,1,0,0.0786735638976097,0.907,455730942,32519557.4886983
475910001,1,10.93,0.669,896,1.628,"Retail",40,1,0,0.0380997508764267,0,475910001,0
245968573,5,9.26,0.448,711,0.139,"Real_Estate",27,0,0,0.135412082076073,0.861,245968573,28677427.3884762
232362206,4,15.1,0.881,730,0.915,"Manufacturing",34,0,0,0.0345438905060291,0.085,232362206,682269.041153287
298639551,2,16.48,0.66,606,1.865,"Manufacturing",15,0,1,0.292261987924576,0,298639551,0
453119428,3,17.86,0.509,355,1.125,"Manufacturing",36,0,0,0.109488375484943,0,453119428,0
87327588,6,17.93,0.836,558,1.353,"IT",37,2,1,0.592813432216644,0,87327588,0
393154657,10,12.47,0.224,685,1.22,"Infrastructure",18,2,0,0.0236819442361593,0,393154657,0
